file,path,class,slot,populated,total,percentage
kb/disorders/Hypertrophic_Cardiomyopathy.yaml,genetic[3],Genetic,evidence,0,1,0.0
kb/disorders/Hypertrophic_Cardiomyopathy.yaml,genetic[4],Genetic,evidence,0,1,0.0
kb/disorders/Hypertrophic_Cardiomyopathy.yaml,genetic[5],Genetic,evidence,0,1,0.0
kb/disorders/Hypertrophic_Cardiomyopathy.yaml,genetic[6],Genetic,evidence,0,1,0.0
kb/disorders/Hypertrophic_Cardiomyopathy.yaml,environmental[0],Environmental,evidence,1,1,100.0
kb/disorders/Hypertrophic_Cardiomyopathy.yaml,treatments[0],Treatment,evidence,1,1,100.0
kb/disorders/Hypertrophic_Cardiomyopathy.yaml,treatments[0].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Hypertrophic_Cardiomyopathy.yaml,treatments[1],Treatment,evidence,1,1,100.0
kb/disorders/Hypertrophic_Cardiomyopathy.yaml,treatments[1].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Hypertrophic_Cardiomyopathy.yaml,treatments[2],Treatment,evidence,1,1,100.0
kb/disorders/Hypertrophic_Cardiomyopathy.yaml,treatments[2].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Hypertrophic_Cardiomyopathy.yaml,treatments[3],Treatment,evidence,1,1,100.0
kb/disorders/Hypertrophic_Cardiomyopathy.yaml,treatments[3].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Hypertrophic_Cardiomyopathy.yaml,treatments[4],Treatment,evidence,1,1,100.0
kb/disorders/Hypertrophic_Cardiomyopathy.yaml,treatments[4].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Hypertrophic_Cardiomyopathy.yaml,diagnosis[0],Diagnosis,evidence,1,1,100.0
kb/disorders/Hypertrophic_Cardiomyopathy.yaml,diagnosis[1],Diagnosis,evidence,1,1,100.0
kb/disorders/IgA_Nephropathy.yaml,(root),Disease,datasets,0,1,0.0
kb/disorders/IgA_Nephropathy.yaml,disease_term,DiseaseDescriptor,term,1,1,100.0
kb/disorders/IgA_Nephropathy.yaml,pathophysiology[0],Pathophysiology,evidence,1,1,100.0
kb/disorders/IgA_Nephropathy.yaml,pathophysiology[0].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/IgA_Nephropathy.yaml,pathophysiology[0].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/IgA_Nephropathy.yaml,pathophysiology[1],Pathophysiology,evidence,1,1,100.0
kb/disorders/IgA_Nephropathy.yaml,pathophysiology[1].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/IgA_Nephropathy.yaml,pathophysiology[2],Pathophysiology,evidence,1,1,100.0
kb/disorders/IgA_Nephropathy.yaml,pathophysiology[2].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/IgA_Nephropathy.yaml,pathophysiology[2].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/IgA_Nephropathy.yaml,pathophysiology[2].biological_processes[1],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/IgA_Nephropathy.yaml,phenotypes[0],Phenotype,evidence,0,1,0.0
kb/disorders/IgA_Nephropathy.yaml,phenotypes[0].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/IgA_Nephropathy.yaml,phenotypes[1],Phenotype,evidence,0,1,0.0
kb/disorders/IgA_Nephropathy.yaml,phenotypes[1].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/IgA_Nephropathy.yaml,phenotypes[2],Phenotype,evidence,0,1,0.0
kb/disorders/IgA_Nephropathy.yaml,phenotypes[2].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/IgA_Nephropathy.yaml,phenotypes[3],Phenotype,evidence,0,1,0.0
kb/disorders/IgA_Nephropathy.yaml,phenotypes[3].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/IgA_Nephropathy.yaml,biochemical[0],Biochemical,evidence,0,1,0.0
kb/disorders/IgA_Nephropathy.yaml,biochemical[1],Biochemical,evidence,0,1,0.0
kb/disorders/IgA_Nephropathy.yaml,biochemical[2],Biochemical,evidence,0,1,0.0
kb/disorders/IgA_Nephropathy.yaml,genetic[0],Genetic,evidence,0,1,0.0
kb/disorders/IgA_Nephropathy.yaml,genetic[1],Genetic,evidence,0,1,0.0
kb/disorders/IgA_Nephropathy.yaml,genetic[2],Genetic,evidence,0,1,0.0
kb/disorders/IgA_Nephropathy.yaml,environmental[0],Environmental,evidence,0,1,0.0
kb/disorders/IgA_Nephropathy.yaml,treatments[0],Treatment,evidence,0,1,0.0
kb/disorders/IgA_Nephropathy.yaml,treatments[1],Treatment,evidence,0,1,0.0
kb/disorders/IgA_Nephropathy.yaml,treatments[2],Treatment,evidence,0,1,0.0
kb/disorders/IgA_Nephropathy.yaml,treatments[3],Treatment,evidence,0,1,0.0
kb/disorders/IgA_Nephropathy.yaml,treatments[4],Treatment,evidence,0,1,0.0
kb/disorders/Immune_Thrombocytopenia.yaml,(root),Disease,datasets,0,1,0.0
kb/disorders/Immune_Thrombocytopenia.yaml,disease_term,DiseaseDescriptor,term,1,1,100.0
kb/disorders/Immune_Thrombocytopenia.yaml,pathophysiology[0],Pathophysiology,evidence,1,1,100.0
kb/disorders/Immune_Thrombocytopenia.yaml,pathophysiology[0].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Immune_Thrombocytopenia.yaml,pathophysiology[0].cell_types[1],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Immune_Thrombocytopenia.yaml,pathophysiology[0].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Immune_Thrombocytopenia.yaml,pathophysiology[1],Pathophysiology,evidence,1,1,100.0
kb/disorders/Immune_Thrombocytopenia.yaml,pathophysiology[1].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Immune_Thrombocytopenia.yaml,pathophysiology[1].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Immune_Thrombocytopenia.yaml,pathophysiology[2],Pathophysiology,evidence,1,1,100.0
kb/disorders/Immune_Thrombocytopenia.yaml,pathophysiology[2].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Immune_Thrombocytopenia.yaml,pathophysiology[2].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Immune_Thrombocytopenia.yaml,pathophysiology[3],Pathophysiology,evidence,1,1,100.0
kb/disorders/Immune_Thrombocytopenia.yaml,pathophysiology[3].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Immune_Thrombocytopenia.yaml,phenotypes[0],Phenotype,evidence,1,1,100.0
kb/disorders/Immune_Thrombocytopenia.yaml,phenotypes[0].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Immune_Thrombocytopenia.yaml,phenotypes[1],Phenotype,evidence,0,1,0.0
kb/disorders/Immune_Thrombocytopenia.yaml,phenotypes[1].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Immune_Thrombocytopenia.yaml,phenotypes[2],Phenotype,evidence,0,1,0.0
kb/disorders/Immune_Thrombocytopenia.yaml,phenotypes[2].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Immune_Thrombocytopenia.yaml,phenotypes[3],Phenotype,evidence,0,1,0.0
kb/disorders/Immune_Thrombocytopenia.yaml,phenotypes[3].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Immune_Thrombocytopenia.yaml,biochemical[0],Biochemical,evidence,0,1,0.0
kb/disorders/Immune_Thrombocytopenia.yaml,biochemical[1],Biochemical,evidence,0,1,0.0
kb/disorders/Immune_Thrombocytopenia.yaml,biochemical[2],Biochemical,evidence,0,1,0.0
kb/disorders/Immune_Thrombocytopenia.yaml,treatments[0],Treatment,evidence,0,1,0.0
kb/disorders/Immune_Thrombocytopenia.yaml,treatments[1],Treatment,evidence,0,1,0.0
kb/disorders/Immune_Thrombocytopenia.yaml,treatments[2],Treatment,evidence,0,1,0.0
kb/disorders/Immune_Thrombocytopenia.yaml,treatments[3],Treatment,evidence,0,1,0.0
kb/disorders/Immune_Thrombocytopenia.yaml,treatments[4],Treatment,evidence,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,(root),Disease,datasets,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,disease_term,DiseaseDescriptor,term,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,pathophysiology[0],Pathophysiology,evidence,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,pathophysiology[0].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,pathophysiology[1],Pathophysiology,evidence,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,pathophysiology[1].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,pathophysiology[2],Pathophysiology,evidence,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,pathophysiology[2].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,pathophysiology[3],Pathophysiology,evidence,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,pathophysiology[4],Pathophysiology,evidence,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,pathophysiology[4].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,pathophysiology[5],Pathophysiology,evidence,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,pathophysiology[5].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,phenotypes[0],Phenotype,evidence,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,phenotypes[0].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,phenotypes[1],Phenotype,evidence,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,phenotypes[1].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,phenotypes[2],Phenotype,evidence,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,phenotypes[2].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,phenotypes[3],Phenotype,evidence,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,phenotypes[3].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,phenotypes[4],Phenotype,evidence,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,phenotypes[4].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,phenotypes[5],Phenotype,evidence,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,phenotypes[5].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,genetic[0],Genetic,evidence,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,genetic[1],Genetic,evidence,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,environmental[0],Environmental,evidence,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,environmental[1],Environmental,evidence,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,environmental[2],Environmental,evidence,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,environmental[3],Environmental,evidence,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,environmental[4],Environmental,evidence,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,treatments[0],Treatment,evidence,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,treatments[1],Treatment,evidence,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,treatments[2],Treatment,evidence,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,treatments[3],Treatment,evidence,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,treatments[4],Treatment,evidence,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,treatments[5],Treatment,evidence,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,treatments[6],Treatment,evidence,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,treatments[7],Treatment,evidence,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,treatments[8],Treatment,evidence,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,datasets[0],Dataset,evidence,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,datasets[0].organism,OrganismDescriptor,term,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,datasets[0].sample_types[0],SampleTypeDescriptor,term,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,datasets[0].sample_types[0].tissue_term,AnatomicalEntityDescriptor,term,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,datasets[1],Dataset,evidence,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,datasets[1].organism,OrganismDescriptor,term,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,datasets[1].sample_types[0],SampleTypeDescriptor,term,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,datasets[1].sample_types[0].tissue_term,AnatomicalEntityDescriptor,term,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,datasets[2],Dataset,evidence,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,datasets[2].organism,OrganismDescriptor,term,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,datasets[2].sample_types[0],SampleTypeDescriptor,term,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,datasets[2].sample_types[0].tissue_term,AnatomicalEntityDescriptor,term,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,datasets[3],Dataset,evidence,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,datasets[3].organism,OrganismDescriptor,term,1,1,100.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,datasets[3].sample_types[0],SampleTypeDescriptor,term,0,1,0.0
kb/disorders/Irritable_Bowel_Syndrome.yaml,datasets[3].sample_types[0].tissue_term,AnatomicalEntityDescriptor,term,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,(root),Disease,datasets,0,1,0.0
kb/disorders/Jeavons_Syndrome.yaml,disease_term,DiseaseDescriptor,term,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,has_subtypes[0],Subtype,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,has_subtypes[1],Subtype,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,prevalence[0],Prevalence,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,progression[0],ProgressionInfo,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,pathophysiology[0],Pathophysiology,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,pathophysiology[1],Pathophysiology,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,pathophysiology[1].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,pathophysiology[1].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,pathophysiology[2],Pathophysiology,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,pathophysiology[2].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,pathophysiology[2].locations[0],AnatomicalEntityDescriptor,term,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,pathophysiology[2].locations[1],AnatomicalEntityDescriptor,term,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,phenotypes[0],Phenotype,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,phenotypes[0].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,phenotypes[0].sequelae[0],CausalEdge,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,phenotypes[1],Phenotype,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,phenotypes[1].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,phenotypes[2],Phenotype,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,phenotypes[2].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,phenotypes[3],Phenotype,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,phenotypes[4],Phenotype,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,phenotypes[5],Phenotype,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,phenotypes[6],Phenotype,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,phenotypes[6].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,genetic[0],Genetic,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,genetic[1],Genetic,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,genetic[2],Genetic,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,genetic[3],Genetic,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,genetic[4],Genetic,evidence,0,1,0.0
kb/disorders/Jeavons_Syndrome.yaml,genetic[5],Genetic,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,genetic[6],Genetic,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,genetic[7],Genetic,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,genetic[8],Genetic,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,environmental[0],Environmental,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,environmental[0].exposure_term,ExposureDescriptor,term,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,environmental[1],Environmental,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,environmental[1].exposure_term,ExposureDescriptor,term,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,treatments[0],Treatment,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,treatments[0].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,treatments[1],Treatment,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,treatments[1].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,treatments[2],Treatment,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,treatments[2].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,treatments[3],Treatment,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,treatments[3].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,treatments[4],Treatment,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,treatments[4].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,treatments[5],Treatment,evidence,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,treatments[5].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Jeavons_Syndrome.yaml,diagnosis[0],Diagnosis,evidence,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,(root),Disease,datasets,0,1,0.0
kb/disorders/Kawasaki_Disease.yaml,disease_term,DiseaseDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,prevalence[0],Prevalence,evidence,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,progression[0],ProgressionInfo,evidence,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,progression[1],ProgressionInfo,evidence,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,progression[2],ProgressionInfo,evidence,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,progression[3],ProgressionInfo,evidence,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,pathophysiology[0],Pathophysiology,evidence,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,pathophysiology[0].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,pathophysiology[0].cell_types[1],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,pathophysiology[0].cell_types[2],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,pathophysiology[0].cell_types[3],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,pathophysiology[0].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,pathophysiology[0].biological_processes[1],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,pathophysiology[0].biological_processes[2],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,pathophysiology[0].locations[0],AnatomicalEntityDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,pathophysiology[0].locations[1],AnatomicalEntityDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,pathophysiology[0].downstream[0],CausalEdge,evidence,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,pathophysiology[1],Pathophysiology,evidence,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,pathophysiology[1].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,pathophysiology[1].cell_types[1],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,pathophysiology[1].cell_types[2],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,pathophysiology[1].cell_types[3],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,pathophysiology[1].cell_types[4],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,pathophysiology[1].cell_types[5],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,pathophysiology[1].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,pathophysiology[1].biological_processes[1],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,pathophysiology[1].biological_processes[2],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,pathophysiology[1].biological_processes[3],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,pathophysiology[1].biological_processes[4],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,pathophysiology[1].biological_processes[5],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,pathophysiology[1].biological_processes[6],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,phenotypes[0],Phenotype,evidence,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,phenotypes[0].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,phenotypes[1],Phenotype,evidence,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,phenotypes[1].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,phenotypes[2],Phenotype,evidence,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,phenotypes[2].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,phenotypes[3],Phenotype,evidence,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,phenotypes[4],Phenotype,evidence,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,phenotypes[5],Phenotype,evidence,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,phenotypes[6],Phenotype,evidence,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,phenotypes[7],Phenotype,evidence,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,phenotypes[7].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,phenotypes[8],Phenotype,evidence,0,1,0.0
kb/disorders/Kawasaki_Disease.yaml,phenotypes[8].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,phenotypes[9],Phenotype,evidence,0,1,0.0
kb/disorders/Kawasaki_Disease.yaml,phenotypes[9].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,phenotypes[10],Phenotype,evidence,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,phenotypes[10].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,biochemical[0],Biochemical,evidence,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,biochemical[1],Biochemical,evidence,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,biochemical[2],Biochemical,evidence,1,1,100.0
kb/disorders/Kawasaki_Disease.yaml,genetic[0],Genetic,evidence,0,1,0.0
kb/disorders/Kawasaki_Disease.yaml,genetic[1],Genetic,evidence,0,1,0.0
kb/disorders/Kawasaki_Disease.yaml,genetic[2],Genetic,evidence,0,1,0.0
kb/disorders/Kawasaki_Disease.yaml,genetic[3],Genetic,evidence,0,1,0.0
kb/disorders/Kawasaki_Disease.yaml,genetic[4],Genetic,evidence,0,1,0.0
kb/disorders/Kawasaki_Disease.yaml,genetic[5],Genetic,evidence,0,1,0.0
kb/disorders/Kawasaki_Disease.yaml,genetic[6],Genetic,evidence,0,1,0.0
kb/disorders/Kawasaki_Disease.yaml,genetic[7],Genetic,evidence,0,1,0.0
kb/disorders/Kawasaki_Disease.yaml,genetic[8],Genetic,evidence,0,1,0.0
kb/disorders/Kawasaki_Disease.yaml,genetic[9],Genetic,evidence,0,1,0.0
kb/disorders/Kawasaki_Disease.yaml,genetic[10],Genetic,evidence,0,1,0.0
kb/disorders/Kawasaki_Disease.yaml,genetic[11],Genetic,evidence,0,1,0.0
kb/disorders/Kawasaki_Disease.yaml,genetic[12],Genetic,evidence,0,1,0.0
kb/disorders/Kawasaki_Disease.yaml,genetic[13],Genetic,evidence,0,1,0.0
kb/disorders/Kawasaki_Disease.yaml,genetic[14],Genetic,evidence,0,1,0.0
kb/disorders/Kawasaki_Disease.yaml,genetic[15],Genetic,evidence,0,1,0.0
kb/disorders/Kawasaki_Disease.yaml,genetic[16],Genetic,evidence,0,1,0.0
kb/disorders/Kawasaki_Disease.yaml,genetic[17],Genetic,evidence,0,1,0.0
kb/disorders/Kawasaki_Disease.yaml,genetic[18],Genetic,evidence,0,1,0.0
kb/disorders/Kawasaki_Disease.yaml,genetic[19],Genetic,evidence,0,1,0.0
kb/disorders/Kawasaki_Disease.yaml,genetic[20],Genetic,evidence,0,1,0.0
