gene_symbol,gene_hgnc_id,disease_label,disease_mondo_id,classification,go_id,go_label,mapping_type,confidence,evidence_category
CIITA,HGNC:7067,MHC class II deficiency,MONDO:0008855,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
CIITA,HGNC:7067,MHC class II deficiency,MONDO:0008855,Definitive,GO:0010467,gene expression,direct,high,Expression
CIITA,HGNC:7067,MHC class II deficiency,MONDO:0008855,Definitive,GO:0006412,translation,inferred,medium,Expression
CIITA,HGNC:7067,MHC class II deficiency,MONDO:0008855,Definitive,GO:0016301,kinase activity,keyword,high,keyword
CIITA,HGNC:7067,MHC class II deficiency,MONDO:0008855,Definitive,GO:0016310,phosphorylation,keyword,high,keyword
CLCN5,HGNC:2023,Dent disease type 1,MONDO:0010225,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CLCN5,HGNC:2023,Dent disease type 1,MONDO:0010225,Definitive,GO:0010467,gene expression,direct,high,Expression
CLCN5,HGNC:2023,Dent disease type 1,MONDO:0010225,Definitive,GO:0006412,translation,inferred,medium,Expression
CLCN7,HGNC:2025,autosomal dominant osteopetrosis 2,MONDO:0008156,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CLCN7,HGNC:2025,autosomal recessive osteopetrosis 4,MONDO:0012676,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CLDN14,HGNC:2035,nonsyndromic genetic hearing loss,MONDO:0019497,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CLDN14,HGNC:2035,nonsyndromic genetic hearing loss,MONDO:0019497,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
CLDN14,HGNC:2035,nonsyndromic genetic hearing loss,MONDO:0019497,Definitive,GO:0010467,gene expression,direct,high,Expression
CLDN14,HGNC:2035,nonsyndromic genetic hearing loss,MONDO:0019497,Definitive,GO:0006412,translation,inferred,medium,Expression
CLN5,HGNC:2076,neuronal ceroid lipofuscinosis,MONDO:0016295,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CLN5,HGNC:2076,neuronal ceroid lipofuscinosis,MONDO:0016295,Definitive,GO:0005764,lysosome,keyword,high,keyword
CLN6,HGNC:2077,neuronal ceroid lipofuscinosis,MONDO:0016295,Definitive,GO:0010467,gene expression,direct,high,Expression
CLN6,HGNC:2077,neuronal ceroid lipofuscinosis,MONDO:0016295,Definitive,GO:0006412,translation,inferred,medium,Expression
CLN6,HGNC:2077,neuronal ceroid lipofuscinosis,MONDO:0016295,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CLN8,HGNC:2079,neuronal ceroid lipofuscinosis,MONDO:0016295,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CLN8,HGNC:2079,neuronal ceroid lipofuscinosis,MONDO:0016295,Definitive,GO:0005764,lysosome,keyword,high,keyword
CLPP,HGNC:2084,Perrault syndrome 3,MONDO:0013588,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CLPP,HGNC:2084,Perrault syndrome 3,MONDO:0013588,Definitive,GO:0010467,gene expression,direct,high,Expression
CLPP,HGNC:2084,Perrault syndrome 3,MONDO:0013588,Definitive,GO:0006412,translation,inferred,medium,Expression
CNGA1,HGNC:2148,CNGA1-related retinopathy,MONDO:0800405,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CNGA1,HGNC:2148,CNGA1-related retinopathy,MONDO:0800405,Definitive,GO:0038023,signaling receptor activity,keyword,medium,keyword
CNGA3,HGNC:2150,CNGA3-related retinopathy,MONDO:0800102,Definitive,GO:0038023,signaling receptor activity,keyword,medium,keyword
CNGA3,HGNC:2150,CNGA3-related retinopathy,MONDO:0800102,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
CNGA3,HGNC:2150,CNGA3-related retinopathy,MONDO:0800102,Definitive,GO:0005216,ion channel activity,keyword,medium,keyword
CNGA3,HGNC:2150,CNGA3-related retinopathy,MONDO:0800102,Definitive,GO:0016020,membrane,keyword,medium,keyword
CNGB1,HGNC:2151,CNGB1-related retinopathy,MONDO:0800403,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CNGB1,HGNC:2151,CNGB1-related retinopathy,MONDO:0800403,Definitive,GO:0038023,signaling receptor activity,keyword,medium,keyword
CNGB3,HGNC:2153,CNGB3-related retinopathy,MONDO:0100446,Definitive,GO:0010467,gene expression,direct,high,Expression
CNGB3,HGNC:2153,CNGB3-related retinopathy,MONDO:0100446,Definitive,GO:0006412,translation,inferred,medium,Expression
CNGB3,HGNC:2153,CNGB3-related retinopathy,MONDO:0100446,Definitive,GO:0005216,ion channel activity,keyword,medium,keyword
CNGB3,HGNC:2153,CNGB3-related retinopathy,MONDO:0100446,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CNGB3,HGNC:2153,CNGB3-related retinopathy,MONDO:0100446,Definitive,GO:0006915,apoptotic process,keyword,high,keyword
CNGB3,HGNC:2153,CNGB3-related retinopathy,MONDO:0100446,Definitive,GO:0038023,signaling receptor activity,keyword,medium,keyword
CNNM2,HGNC:103,"hypomagnesemia, seizures, and intellectual disability 1",MONDO:0020787,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CNNM2,HGNC:103,"hypomagnesemia, seizures, and intellectual disability 1",MONDO:0020787,Definitive,GO:0006351,DNA-templated transcription,keyword,high,keyword
CNNM2,HGNC:103,"hypomagnesemia, seizures, and intellectual disability 1",MONDO:0020787,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
CNNM2,HGNC:103,"hypomagnesemia, seizures, and intellectual disability 1",MONDO:0020787,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
CNNM2,HGNC:103,"hypomagnesemia, seizures, and intellectual disability 1",MONDO:0020787,Definitive,GO:0010467,gene expression,direct,high,Expression
CNNM2,HGNC:103,"hypomagnesemia, seizures, and intellectual disability 1",MONDO:0020787,Definitive,GO:0006412,translation,inferred,medium,Expression
CNNM2,HGNC:103,"hypomagnesemia, seizures, and intellectual disability 1",MONDO:0020787,Definitive,GO:0006810,transport,keyword,medium,keyword
CNNM2,HGNC:103,"hypomagnesemia, seizures, and intellectual disability 1",MONDO:0020787,Definitive,GO:0005215,transporter activity,keyword,high,keyword
CNNM4,HGNC:105,Jalili syndrome,MONDO:0009007,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CNNM4,HGNC:105,Jalili syndrome,MONDO:0009007,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
CNNM4,HGNC:105,Jalili syndrome,MONDO:0009007,Definitive,GO:0010467,gene expression,direct,high,Expression
CNNM4,HGNC:105,Jalili syndrome,MONDO:0009007,Definitive,GO:0006412,translation,inferred,medium,Expression
CNNM4,HGNC:105,Jalili syndrome,MONDO:0009007,Definitive,GO:0038023,signaling receptor activity,keyword,medium,keyword
CNTN2,HGNC:2172,complex neurodevelopmental disorder,MONDO:0100038,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CNTNAP2,HGNC:13830,complex neurodevelopmental disorder,MONDO:0100038,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
COA8,HGNC:20492,mitochondrial disease,MONDO:0044970,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
COA8,HGNC:20492,mitochondrial disease,MONDO:0044970,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
COA8,HGNC:20492,mitochondrial disease,MONDO:0044970,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
COA8,HGNC:20492,mitochondrial disease,MONDO:0044970,Definitive,GO:0005739,mitochondrion,keyword,medium,keyword
COCH,HGNC:2180,nonsyndromic genetic hearing loss,MONDO:0019497,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
COCH,HGNC:2180,nonsyndromic genetic hearing loss,MONDO:0019497,Definitive,GO:0010467,gene expression,direct,high,Expression
COCH,HGNC:2180,nonsyndromic genetic hearing loss,MONDO:0019497,Definitive,GO:0006412,translation,inferred,medium,Expression
COG7,HGNC:18622,COG7-congenital disorder of glycosylation,MONDO:0012118,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
COG7,HGNC:18622,COG7-congenital disorder of glycosylation,MONDO:0012118,Definitive,GO:0008233,peptidase activity,keyword,high,keyword
COG7,HGNC:18622,COG7-congenital disorder of glycosylation,MONDO:0012118,Definitive,GO:0006508,proteolysis,keyword,high,keyword
COG7,HGNC:18622,COG7-congenital disorder of glycosylation,MONDO:0012118,Definitive,GO:0005794,Golgi apparatus,keyword,high,keyword
COG7,HGNC:18622,COG7-congenital disorder of glycosylation,MONDO:0012118,Definitive,GO:0005764,lysosome,keyword,high,keyword
COG7,HGNC:18622,COG7-congenital disorder of glycosylation,MONDO:0012118,Definitive,GO:0006810,transport,keyword,medium,keyword
COG7,HGNC:18622,COG7-congenital disorder of glycosylation,MONDO:0012118,Definitive,GO:0005215,transporter activity,keyword,high,keyword
COG7,HGNC:18622,COG7-congenital disorder of glycosylation,MONDO:0012118,Definitive,GO:0006486,protein glycosylation,keyword,high,keyword
COG7,HGNC:18622,COG7-congenital disorder of glycosylation,MONDO:0012118,Definitive,GO:0005488,binding,keyword,medium,keyword
COG7,HGNC:18622,COG7-congenital disorder of glycosylation,MONDO:0012118,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
COL10A1,HGNC:2185,Schmid metaphyseal chondrodysplasia,MONDO:0007983,Definitive,GO:0010467,gene expression,direct,high,Expression
COL10A1,HGNC:2185,Schmid metaphyseal chondrodysplasia,MONDO:0007983,Definitive,GO:0006412,translation,inferred,medium,Expression
COL10A1,HGNC:2185,Schmid metaphyseal chondrodysplasia,MONDO:0007983,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
COL10A1,HGNC:2185,Schmid metaphyseal chondrodysplasia,MONDO:0007983,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
COL10A1,HGNC:2185,Schmid metaphyseal chondrodysplasia,MONDO:0007983,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
COL18A1,HGNC:2195,Knobloch syndrome 1,MONDO:0800167,Definitive,GO:0010467,gene expression,direct,high,Expression
COL18A1,HGNC:2195,Knobloch syndrome 1,MONDO:0800167,Definitive,GO:0006412,translation,inferred,medium,Expression
COL18A1,HGNC:2195,Knobloch syndrome 1,MONDO:0800167,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
COL3A1,HGNC:2201,"Ehlers-Danlos syndrome, vascular type",MONDO:0017314,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
COL3A1,HGNC:2201,"Ehlers-Danlos syndrome, vascular type",MONDO:0017314,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
COL3A1,HGNC:2201,"Ehlers-Danlos syndrome, vascular type",MONDO:0017314,Definitive,GO:0010467,gene expression,direct,high,Expression
COL3A1,HGNC:2201,"Ehlers-Danlos syndrome, vascular type",MONDO:0017314,Definitive,GO:0006412,translation,inferred,medium,Expression
COL3A1,HGNC:2201,"Ehlers-Danlos syndrome, vascular type",MONDO:0017314,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
COL4A4,HGNC:2206,Alport syndrome,MONDO:0018965,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
COL4A4,HGNC:2206,Alport syndrome,MONDO:0018965,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
COL4A4,HGNC:2206,Alport syndrome,MONDO:0018965,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
COL4A4,HGNC:2206,Alport syndrome,MONDO:0018965,Definitive,GO:0010467,gene expression,direct,high,Expression
COL4A4,HGNC:2206,Alport syndrome,MONDO:0018965,Definitive,GO:0006412,translation,inferred,medium,Expression
COL4A4,HGNC:2206,Alport syndrome,MONDO:0018965,Definitive,GO:0016020,membrane,keyword,medium,keyword
COL4A5,HGNC:2207,Alport syndrome,MONDO:0018965,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
COL4A5,HGNC:2207,Alport syndrome,MONDO:0018965,Definitive,GO:0010467,gene expression,direct,high,Expression
COL4A5,HGNC:2207,Alport syndrome,MONDO:0018965,Definitive,GO:0006412,translation,inferred,medium,Expression
COL5A1,HGNC:2209,"Ehlers-Danlos syndrome, classic type",MONDO:0007522,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
COL5A1,HGNC:2209,"Ehlers-Danlos syndrome, classic type",MONDO:0007522,Definitive,GO:0038023,signaling receptor activity,keyword,medium,keyword
COL5A1,HGNC:2209,"Ehlers-Danlos syndrome, classic type",MONDO:0007522,Definitive,GO:0016020,membrane,keyword,medium,keyword
COL5A1,HGNC:2209,"Ehlers-Danlos syndrome, classic type",MONDO:0007522,Definitive,GO:0005886,plasma membrane,keyword,high,keyword
COL5A1,HGNC:2209,"Ehlers-Danlos syndrome, classic type",MONDO:0007522,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
COL5A1,HGNC:2209,"Ehlers-Danlos syndrome, classic type",MONDO:0007522,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
COL5A2,HGNC:2210,"Ehlers-Danlos syndrome, classic type",MONDO:0007522,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
COL5A2,HGNC:2210,"Ehlers-Danlos syndrome, classic type",MONDO:0007522,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
COL5A2,HGNC:2210,"Ehlers-Danlos syndrome, classic type",MONDO:0007522,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
COL6A1,HGNC:2211,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0010467,gene expression,direct,high,Expression
COL6A1,HGNC:2211,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0006412,translation,inferred,medium,Expression
COL6A1,HGNC:2211,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
COL6A1,HGNC:2211,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
COL6A1,HGNC:2211,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0006915,apoptotic process,keyword,high,keyword
COL6A1,HGNC:2211,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0016020,membrane,keyword,medium,keyword
COL6A1,HGNC:2211,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
COL6A1,HGNC:2211,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
COL6A1,HGNC:2211,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
COL6A1,HGNC:2211,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
COL6A1,HGNC:2211,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0006915,apoptotic process,keyword,high,keyword
COL6A1,HGNC:2211,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0016020,membrane,keyword,medium,keyword
COL6A1,HGNC:2211,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0010467,gene expression,direct,high,Expression
COL6A1,HGNC:2211,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0006412,translation,inferred,medium,Expression
COL6A2,HGNC:2212,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
COL6A2,HGNC:2212,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
COL6A2,HGNC:2212,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
COL6A2,HGNC:2212,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0006915,apoptotic process,keyword,high,keyword
COL6A2,HGNC:2212,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0016020,membrane,keyword,medium,keyword
COL6A2,HGNC:2212,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0010467,gene expression,direct,high,Expression
COL6A2,HGNC:2212,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0006412,translation,inferred,medium,Expression
COL6A2,HGNC:2212,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
COL6A2,HGNC:2212,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0010467,gene expression,direct,high,Expression
COL6A2,HGNC:2212,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0006412,translation,inferred,medium,Expression
COL6A2,HGNC:2212,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
COL6A2,HGNC:2212,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
COL6A2,HGNC:2212,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0006915,apoptotic process,keyword,high,keyword
COL6A2,HGNC:2212,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0016020,membrane,keyword,medium,keyword
COL6A3,HGNC:2213,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
COL6A3,HGNC:2213,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
COL6A3,HGNC:2213,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
COL6A3,HGNC:2213,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0006915,apoptotic process,keyword,high,keyword
COL6A3,HGNC:2213,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0016020,membrane,keyword,medium,keyword
COL6A3,HGNC:2213,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0010467,gene expression,direct,high,Expression
COL6A3,HGNC:2213,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0006412,translation,inferred,medium,Expression
COL6A3,HGNC:2213,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
COL6A3,HGNC:2213,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
COL6A3,HGNC:2213,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
COL6A3,HGNC:2213,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0006915,apoptotic process,keyword,high,keyword
COL6A3,HGNC:2213,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0016020,membrane,keyword,medium,keyword
COL6A3,HGNC:2213,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0010467,gene expression,direct,high,Expression
COL6A3,HGNC:2213,collagen 6-related myopathy,MONDO:0100225,Definitive,GO:0006412,translation,inferred,medium,Expression
COL7A1,HGNC:2214,recessive dystrophic epidermolysis bullosa,MONDO:0009179,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
COL7A1,HGNC:2214,recessive dystrophic epidermolysis bullosa,MONDO:0009179,Definitive,GO:0016301,kinase activity,keyword,high,keyword
COL7A1,HGNC:2214,recessive dystrophic epidermolysis bullosa,MONDO:0009179,Definitive,GO:0016310,phosphorylation,keyword,high,keyword
COL7A1,HGNC:2214,recessive dystrophic epidermolysis bullosa,MONDO:0009179,Definitive,GO:0016740,transferase activity,keyword,high,keyword
COL7A1,HGNC:2214,recessive dystrophic epidermolysis bullosa,MONDO:0009179,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
COL7A1,HGNC:2214,recessive dystrophic epidermolysis bullosa,MONDO:0009179,Definitive,GO:0010467,gene expression,direct,high,Expression
COL7A1,HGNC:2214,recessive dystrophic epidermolysis bullosa,MONDO:0009179,Definitive,GO:0006412,translation,inferred,medium,Expression
COQ2,HGNC:25223,mitochondrial disease,MONDO:0044970,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
COQ2,HGNC:25223,mitochondrial disease,MONDO:0044970,Definitive,GO:0005739,mitochondrion,keyword,medium,keyword
COQ2,HGNC:25223,mitochondrial disease,MONDO:0044970,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
COQ2,HGNC:25223,mitochondrial disease,MONDO:0044970,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
COQ2,HGNC:25223,mitochondrial disease,MONDO:0044970,Definitive,GO:0010467,gene expression,direct,high,Expression
COQ2,HGNC:25223,mitochondrial disease,MONDO:0044970,Definitive,GO:0006412,translation,inferred,medium,Expression
COQ2,HGNC:25223,mitochondrial disease,MONDO:0044970,Definitive,GO:0016020,membrane,keyword,medium,keyword
COQ4,HGNC:19693,mitochondrial disease,MONDO:0044970,Definitive,GO:0009058,biosynthetic process,keyword,medium,keyword
COQ4,HGNC:19693,mitochondrial disease,MONDO:0044970,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
COQ4,HGNC:19693,mitochondrial disease,MONDO:0044970,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
COQ4,HGNC:19693,mitochondrial disease,MONDO:0044970,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
COQ4,HGNC:19693,mitochondrial disease,MONDO:0044970,Definitive,GO:0005739,mitochondrion,keyword,medium,keyword
COQ8B,HGNC:19041,mitochondrial disease,MONDO:0044970,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
COQ8B,HGNC:19041,mitochondrial disease,MONDO:0044970,Definitive,GO:0016020,membrane,keyword,medium,keyword
COQ8B,HGNC:19041,mitochondrial disease,MONDO:0044970,Definitive,GO:0010467,gene expression,direct,high,Expression
COQ8B,HGNC:19041,mitochondrial disease,MONDO:0044970,Definitive,GO:0006412,translation,inferred,medium,Expression
COQ8B,HGNC:19041,mitochondrial disease,MONDO:0044970,Definitive,GO:0005739,mitochondrion,keyword,medium,keyword
COQ9,HGNC:25302,mitochondrial disease,MONDO:0044970,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
COQ9,HGNC:25302,mitochondrial disease,MONDO:0044970,Definitive,GO:0005739,mitochondrion,keyword,medium,keyword
COQ9,HGNC:25302,mitochondrial disease,MONDO:0044970,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
COQ9,HGNC:25302,mitochondrial disease,MONDO:0044970,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CORO1A,HGNC:2252,severe combined immunodeficiency due to CORO1A deficiency,MONDO:0014168,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CORO1A,HGNC:2252,severe combined immunodeficiency due to CORO1A deficiency,MONDO:0014168,Definitive,GO:0010467,gene expression,direct,high,Expression
CORO1A,HGNC:2252,severe combined immunodeficiency due to CORO1A deficiency,MONDO:0014168,Definitive,GO:0006412,translation,inferred,medium,Expression
CORO1A,HGNC:2252,severe combined immunodeficiency due to CORO1A deficiency,MONDO:0014168,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
CORO1A,HGNC:2252,severe combined immunodeficiency due to CORO1A deficiency,MONDO:0014168,Definitive,GO:0006915,apoptotic process,keyword,high,keyword
COX10,HGNC:2260,mitochondrial disease,MONDO:0044970,Definitive,GO:0005739,mitochondrion,keyword,medium,keyword
COX10,HGNC:2260,mitochondrial disease,MONDO:0044970,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
COX10,HGNC:2260,mitochondrial disease,MONDO:0044970,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
COX10,HGNC:2260,mitochondrial disease,MONDO:0044970,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
COX15,HGNC:2263,mitochondrial disease,MONDO:0044970,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
COX15,HGNC:2263,mitochondrial disease,MONDO:0044970,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
COX15,HGNC:2263,mitochondrial disease,MONDO:0044970,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
COX15,HGNC:2263,mitochondrial disease,MONDO:0044970,Definitive,GO:0005739,mitochondrion,keyword,medium,keyword
COX20,HGNC:26970,mitochondrial disease,MONDO:0044970,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
COX20,HGNC:26970,mitochondrial disease,MONDO:0044970,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
COX20,HGNC:26970,mitochondrial disease,MONDO:0044970,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
COX20,HGNC:26970,mitochondrial disease,MONDO:0044970,Definitive,GO:0006810,transport,keyword,medium,keyword
COX6B1,HGNC:2280,mitochondrial disease,MONDO:0044970,Definitive,GO:0003674,molecular_function,direct,high,Biochemical Function
COX6B1,HGNC:2280,mitochondrial disease,MONDO:0044970,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
COX6B1,HGNC:2280,mitochondrial disease,MONDO:0044970,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
COX6B1,HGNC:2280,mitochondrial disease,MONDO:0044970,Definitive,GO:0005739,mitochondrion,keyword,medium,keyword
COX6B1,HGNC:2280,mitochondrial disease,MONDO:0044970,Definitive,GO:0016020,membrane,keyword,medium,keyword
CPAMD8,HGNC:23228,anterior segment dysgenesis 8,MONDO:0015017,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CPAMD8,HGNC:23228,anterior segment dysgenesis 8,MONDO:0015017,Definitive,GO:0010467,gene expression,direct,high,Expression
CPAMD8,HGNC:23228,anterior segment dysgenesis 8,MONDO:0015017,Definitive,GO:0006412,translation,inferred,medium,Expression
CPLANE1,HGNC:25801,Joubert syndrome 17,MONDO:0013824,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CPLANE1,HGNC:25801,Joubert syndrome 17,MONDO:0013824,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
CPOX,HGNC:2321,CPOX-related hereditary coproporphyria,MONDO:0800180,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
CPOX,HGNC:2321,CPOX-related hereditary coproporphyria,MONDO:0800180,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
CPOX,HGNC:2321,CPOX-related hereditary coproporphyria,MONDO:0800180,Definitive,GO:0009058,biosynthetic process,keyword,medium,keyword
CPOX,HGNC:2321,CPOX-related hereditary coproporphyria,MONDO:0800180,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CPT1A,HGNC:2328,carnitine palmitoyl transferase 1A deficiency,MONDO:0009705,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CPT1A,HGNC:2328,carnitine palmitoyl transferase 1A deficiency,MONDO:0009705,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
CPT1A,HGNC:2328,carnitine palmitoyl transferase 1A deficiency,MONDO:0009705,Definitive,GO:0005739,mitochondrion,keyword,medium,keyword
CPT1A,HGNC:2328,carnitine palmitoyl transferase 1A deficiency,MONDO:0009705,Definitive,GO:0010467,gene expression,direct,high,Expression
CPT1A,HGNC:2328,carnitine palmitoyl transferase 1A deficiency,MONDO:0009705,Definitive,GO:0006412,translation,inferred,medium,Expression
CPT1A,HGNC:2328,carnitine palmitoyl transferase 1A deficiency,MONDO:0009705,Definitive,GO:0003824,catalytic activity,inferred,medium,Biochemical Function
CPT2,HGNC:2330,carnitine palmitoyltransferase II deficiency,MONDO:0015515,Definitive,GO:0008150,biological_process,inferred,low,Model Systems
CPT2,HGNC:2330,carnitine palmitoyltransferase II deficiency,MONDO:0015515,Definitive,GO:0008152,metabolic process,keyword,medium,keyword
CPT2,HGNC:2330,carnitine palmitoyltransferase II deficiency,MONDO:0015515,Definitive,GO:0005739,mitochondrion,keyword,medium,keyword
CPT2,HGNC:2330,carnitine palmitoyltransferase II deficiency,MONDO:0015515,Definitive,GO:0003674,molecular_function,inferred,low,Functional Alteration
