descriptor_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	section_name	section_description	path	root_field	parent_path	parent_name	parent_description	preferred_term	term_id	term_label	description	raw_json	postcomp_located_in	postcomp_located_in_ids	postcomp_modifier	postcomp_therapeutic_agent	postcomp_therapeutic_agent_ids	qualifier_clinical_course	qualifier_clinical_course_ids	qualifier_clinical_course_predicate_ids	qualifier_has_participant	qualifier_has_participant_ids	qualifier_has_participant_predicate_ids	qualifier_immunologic_factor	qualifier_immunologic_factor_ids	qualifier_immunologic_factor_predicate_ids	qualifier_monoclonal_antibody_predicate_ids	qualifier_route_of_administration	qualifier_route_of_administration_ids	qualifier_route_of_administration_predicate_ids	qualifier_surgical_procedure	qualifier_surgical_procedure_ids	qualifier_surgical_procedure_predicate_ids	qualifier_therapeutic_agent	qualifier_therapeutic_agent_ids	qualifier_therapeutic_agent_predicate_ids	qualifier_therapeutic_procedure	qualifier_therapeutic_procedure_ids	qualifier_therapeutic_procedure_predicate_ids
5300	5846	248	Osteosarcoma	Osteosarcoma.yaml	datasets	0		Microarray dataset of osteosarcoma and normal bone samples used for differential expression analyses.	organism	organism	$		Microarray dataset of osteosarcoma and normal bone samples used for differential expression analyses.	human	NCBITaxon:9606	Homo sapiens		"{""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}"																											
5301	5846	248	Osteosarcoma	Osteosarcoma.yaml	datasets	0		Microarray dataset of osteosarcoma and normal bone samples used for differential expression analyses.	sample_types[0]	sample_types	sample_types			bone tissue				"{""preferred_term"": ""bone tissue"", ""tissue_term"": {""preferred_term"": ""bone element"", ""term"": {""id"": ""UBERON:0001474"", ""label"": ""bone element""}}}"																											
5302	5846	248	Osteosarcoma	Osteosarcoma.yaml	datasets	0		Microarray dataset of osteosarcoma and normal bone samples used for differential expression analyses.	sample_types[0].tissue_term	sample_types	sample_types[0]			bone element	UBERON:0001474	bone element		"{""preferred_term"": ""bone element"", ""term"": {""id"": ""UBERON:0001474"", ""label"": ""bone element""}}"																											
5324	5871	250	Parkinson's Disease	Parkinsons_Disease.yaml	datasets	0		Shotgun metagenomics from the NeuroGenetics Research Consortium (NGRC) with over 30% of species, genes and pathways showing altered abundances in PD. Identified polymicrobial clusters and competitive relationships.	organism	organism	$		Shotgun metagenomics from the NeuroGenetics Research Consortium (NGRC) with over 30% of species, genes and pathways showing altered abundances in PD. Identified polymicrobial clusters and competitive relationships.	human gut metagenome	NCBITaxon:408170	human gut metagenome		"{""preferred_term"": ""human gut metagenome"", ""term"": {""id"": ""NCBITaxon:408170"", ""label"": ""human gut metagenome""}}"																											
5325	5871	250	Parkinson's Disease	Parkinsons_Disease.yaml	datasets	0		Shotgun metagenomics from the NeuroGenetics Research Consortium (NGRC) with over 30% of species, genes and pathways showing altered abundances in PD. Identified polymicrobial clusters and competitive relationships.	sample_types[0]	sample_types	sample_types			fecal sample	OBI:0002503	feces specimen		"{""preferred_term"": ""fecal sample"", ""term"": {""id"": ""OBI:0002503"", ""label"": ""feces specimen""}, ""tissue_term"": {""preferred_term"": ""feces"", ""term"": {""id"": ""UBERON:0001988"", ""label"": ""feces""}}}"																											
5326	5871	250	Parkinson's Disease	Parkinsons_Disease.yaml	datasets	0		Shotgun metagenomics from the NeuroGenetics Research Consortium (NGRC) with over 30% of species, genes and pathways showing altered abundances in PD. Identified polymicrobial clusters and competitive relationships.	sample_types[0].tissue_term	sample_types	sample_types[0]			feces	UBERON:0001988	feces		"{""preferred_term"": ""feces"", ""term"": {""id"": ""UBERON:0001988"", ""label"": ""feces""}}"																											
5327	5872	250	Parkinson's Disease	Parkinsons_Disease.yaml	datasets	1		Integrated metagenomics and metatranscriptomics analyzing microbiome gene co-expression networks in Parkinson's disease. Observed significant depletion of hub genes in PD patients.	organism	organism	$		Integrated metagenomics and metatranscriptomics analyzing microbiome gene co-expression networks in Parkinson's disease. Observed significant depletion of hub genes in PD patients.	human gut metagenome	NCBITaxon:408170	human gut metagenome		"{""preferred_term"": ""human gut metagenome"", ""term"": {""id"": ""NCBITaxon:408170"", ""label"": ""human gut metagenome""}}"																											
5328	5872	250	Parkinson's Disease	Parkinsons_Disease.yaml	datasets	1		Integrated metagenomics and metatranscriptomics analyzing microbiome gene co-expression networks in Parkinson's disease. Observed significant depletion of hub genes in PD patients.	sample_types[0]	sample_types	sample_types			fecal sample	OBI:0002503	feces specimen		"{""preferred_term"": ""fecal sample"", ""term"": {""id"": ""OBI:0002503"", ""label"": ""feces specimen""}, ""tissue_term"": {""preferred_term"": ""feces"", ""term"": {""id"": ""UBERON:0001988"", ""label"": ""feces""}}}"																											
5329	5872	250	Parkinson's Disease	Parkinsons_Disease.yaml	datasets	1		Integrated metagenomics and metatranscriptomics analyzing microbiome gene co-expression networks in Parkinson's disease. Observed significant depletion of hub genes in PD patients.	sample_types[0].tissue_term	sample_types	sample_types[0]			feces	UBERON:0001988	feces		"{""preferred_term"": ""feces"", ""term"": {""id"": ""UBERON:0001988"", ""label"": ""feces""}}"																											
5330	5873	250	Parkinson's Disease	Parkinsons_Disease.yaml	datasets	2		Longitudinal study investigating gut microbiome changes in PD patients and impact of device-assisted therapies. Tracks microbiome alterations with disease progression.	organism	organism	$		Longitudinal study investigating gut microbiome changes in PD patients and impact of device-assisted therapies. Tracks microbiome alterations with disease progression.	human gut metagenome	NCBITaxon:408170	human gut metagenome		"{""preferred_term"": ""human gut metagenome"", ""term"": {""id"": ""NCBITaxon:408170"", ""label"": ""human gut metagenome""}}"																											
5331	5873	250	Parkinson's Disease	Parkinsons_Disease.yaml	datasets	2		Longitudinal study investigating gut microbiome changes in PD patients and impact of device-assisted therapies. Tracks microbiome alterations with disease progression.	sample_types[0]	sample_types	sample_types			fecal sample	OBI:0002503	feces specimen		"{""preferred_term"": ""fecal sample"", ""term"": {""id"": ""OBI:0002503"", ""label"": ""feces specimen""}, ""tissue_term"": {""preferred_term"": ""feces"", ""term"": {""id"": ""UBERON:0001988"", ""label"": ""feces""}}}"																											
5332	5873	250	Parkinson's Disease	Parkinsons_Disease.yaml	datasets	2		Longitudinal study investigating gut microbiome changes in PD patients and impact of device-assisted therapies. Tracks microbiome alterations with disease progression.	sample_types[0].tissue_term	sample_types	sample_types[0]			feces	UBERON:0001988	feces		"{""preferred_term"": ""feces"", ""term"": {""id"": ""UBERON:0001988"", ""label"": ""feces""}}"																											
5333	5874	250	Parkinson's Disease	Parkinsons_Disease.yaml	datasets	3		Metagenomic sequencing data from PD patients and controls contributing to cross-cohort meta-analyses. Identified alterations linked to intestinal inflammation including reduced butyrate producers.	organism	organism	$		Metagenomic sequencing data from PD patients and controls contributing to cross-cohort meta-analyses. Identified alterations linked to intestinal inflammation including reduced butyrate producers.	human gut metagenome	NCBITaxon:408170	human gut metagenome		"{""preferred_term"": ""human gut metagenome"", ""term"": {""id"": ""NCBITaxon:408170"", ""label"": ""human gut metagenome""}}"																											
5334	5874	250	Parkinson's Disease	Parkinsons_Disease.yaml	datasets	3		Metagenomic sequencing data from PD patients and controls contributing to cross-cohort meta-analyses. Identified alterations linked to intestinal inflammation including reduced butyrate producers.	sample_types[0]	sample_types	sample_types			fecal sample	OBI:0002503	feces specimen		"{""preferred_term"": ""fecal sample"", ""term"": {""id"": ""OBI:0002503"", ""label"": ""feces specimen""}, ""tissue_term"": {""preferred_term"": ""feces"", ""term"": {""id"": ""UBERON:0001988"", ""label"": ""feces""}}}"																											
5335	5874	250	Parkinson's Disease	Parkinsons_Disease.yaml	datasets	3		Metagenomic sequencing data from PD patients and controls contributing to cross-cohort meta-analyses. Identified alterations linked to intestinal inflammation including reduced butyrate producers.	sample_types[0].tissue_term	sample_types	sample_types[0]			feces	UBERON:0001988	feces		"{""preferred_term"": ""feces"", ""term"": {""id"": ""UBERON:0001988"", ""label"": ""feces""}}"																											
5336	5875	250	Parkinson's Disease	Parkinsons_Disease.yaml	datasets	4		LC-MS sebum metabolomics in Parkinson's disease, including drug-naive and medicated cohorts, compared with well-matched controls to identify lipid pathway alterations.	organism	organism	$		LC-MS sebum metabolomics in Parkinson's disease, including drug-naive and medicated cohorts, compared with well-matched controls to identify lipid pathway alterations.	human	NCBITaxon:9606	Homo sapiens		"{""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}"																											
5337	5876	250	Parkinson's Disease	Parkinsons_Disease.yaml	datasets	5		Mass spectrometry metabolomics comparing idiopathic Parkinson's disease and GBA1-associated Parkinson's disease cohorts with controls.	organism	organism	$		Mass spectrometry metabolomics comparing idiopathic Parkinson's disease and GBA1-associated Parkinson's disease cohorts with controls.	human	NCBITaxon:9606	Homo sapiens		"{""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}"																											
5663	6212	264	Polycystic Kidney Disease	Polycystic_Kidney_Disease.yaml	datasets	0		Microarray profiling comparing ADPKD kidney cyst epithelium with non-cystic kidney tissue to identify dysregulated pathways in cyst growth.	organism	organism	$		Microarray profiling comparing ADPKD kidney cyst epithelium with non-cystic kidney tissue to identify dysregulated pathways in cyst growth.	human	NCBITaxon:9606	Homo sapiens		"{""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}"																											
5664	6212	264	Polycystic Kidney Disease	Polycystic_Kidney_Disease.yaml	datasets	0		Microarray profiling comparing ADPKD kidney cyst epithelium with non-cystic kidney tissue to identify dysregulated pathways in cyst growth.	sample_types[0]	sample_types	sample_types			kidney epithelium				"{""preferred_term"": ""kidney epithelium"", ""tissue_term"": {""preferred_term"": ""kidney"", ""term"": {""id"": ""UBERON:0002113"", ""label"": ""kidney""}}}"																											
5665	6212	264	Polycystic Kidney Disease	Polycystic_Kidney_Disease.yaml	datasets	0		Microarray profiling comparing ADPKD kidney cyst epithelium with non-cystic kidney tissue to identify dysregulated pathways in cyst growth.	sample_types[0].tissue_term	sample_types	sample_types[0]			kidney	UBERON:0002113	kidney		"{""preferred_term"": ""kidney"", ""term"": {""id"": ""UBERON:0002113"", ""label"": ""kidney""}}"																											
5666	6213	264	Polycystic Kidney Disease	Polycystic_Kidney_Disease.yaml	datasets	1		Bulk RNA-seq from healthy kidney cortex samples providing control transcriptomes for comparison to ADPKD cystic tissue.	organism	organism	$		Bulk RNA-seq from healthy kidney cortex samples providing control transcriptomes for comparison to ADPKD cystic tissue.	human	NCBITaxon:9606	Homo sapiens		"{""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}"																											
5667	6213	264	Polycystic Kidney Disease	Polycystic_Kidney_Disease.yaml	datasets	1		Bulk RNA-seq from healthy kidney cortex samples providing control transcriptomes for comparison to ADPKD cystic tissue.	sample_types[0]	sample_types	sample_types			kidney cortex				"{""preferred_term"": ""kidney cortex"", ""tissue_term"": {""preferred_term"": ""kidney cortex"", ""term"": {""id"": ""UBERON:0001225"", ""label"": ""kidney cortex""}}}"																											
5668	6213	264	Polycystic Kidney Disease	Polycystic_Kidney_Disease.yaml	datasets	1		Bulk RNA-seq from healthy kidney cortex samples providing control transcriptomes for comparison to ADPKD cystic tissue.	sample_types[0].tissue_term	sample_types	sample_types[0]			kidney cortex	UBERON:0001225	kidney cortex		"{""preferred_term"": ""kidney cortex"", ""term"": {""id"": ""UBERON:0001225"", ""label"": ""kidney cortex""}}"																											
6060	6703	286	Renal Cell Carcinoma	Renal_Cell_Carcinoma.yaml	datasets	0		Microarray dataset of clear cell renal cell carcinoma and matched adjacent normal kidney tissue.	organism	organism	$		Microarray dataset of clear cell renal cell carcinoma and matched adjacent normal kidney tissue.	human	NCBITaxon:9606	Homo sapiens		"{""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}"																											
6061	6703	286	Renal Cell Carcinoma	Renal_Cell_Carcinoma.yaml	datasets	0		Microarray dataset of clear cell renal cell carcinoma and matched adjacent normal kidney tissue.	sample_types[0]	sample_types	sample_types			kidney tissue				"{""preferred_term"": ""kidney tissue"", ""tissue_term"": {""preferred_term"": ""kidney"", ""term"": {""id"": ""UBERON:0002113"", ""label"": ""kidney""}}}"																											
6062	6703	286	Renal Cell Carcinoma	Renal_Cell_Carcinoma.yaml	datasets	0		Microarray dataset of clear cell renal cell carcinoma and matched adjacent normal kidney tissue.	sample_types[0].tissue_term	sample_types	sample_types[0]			kidney	UBERON:0002113	kidney		"{""preferred_term"": ""kidney"", ""term"": {""id"": ""UBERON:0002113"", ""label"": ""kidney""}}"																											
6191	6845	293	Salla Disease	Salla_Disease.yaml	datasets	0		"Transcriptomic analysis of iPSC-derived neural cell types (radial glial cells, astrocytes, neurons) from FSASD patients and healthy controls. Identifies dysregulated glycosphingolipid metabolism genes, elevated lysosomal glycohydrolase activities, and differential expression patterns in mature astrocytes.
"	organism	organism	$		"Transcriptomic analysis of iPSC-derived neural cell types (radial glial cells, astrocytes, neurons) from FSASD patients and healthy controls. Identifies dysregulated glycosphingolipid metabolism genes, elevated lysosomal glycohydrolase activities, and differential expression patterns in mature astrocytes.
"	human	NCBITaxon:9606	Homo sapiens		"{""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}"																											
6192	6845	293	Salla Disease	Salla_Disease.yaml	datasets	0		"Transcriptomic analysis of iPSC-derived neural cell types (radial glial cells, astrocytes, neurons) from FSASD patients and healthy controls. Identifies dysregulated glycosphingolipid metabolism genes, elevated lysosomal glycohydrolase activities, and differential expression patterns in mature astrocytes.
"	sample_types[0]	sample_types	sample_types			Neuron				"{""cell_type_term"": {""preferred_term"": ""neuron"", ""term"": {""id"": ""CL:0000540"", ""label"": ""neuron""}}, ""preferred_term"": ""Neuron""}"																											
6193	6845	293	Salla Disease	Salla_Disease.yaml	datasets	0		"Transcriptomic analysis of iPSC-derived neural cell types (radial glial cells, astrocytes, neurons) from FSASD patients and healthy controls. Identifies dysregulated glycosphingolipid metabolism genes, elevated lysosomal glycohydrolase activities, and differential expression patterns in mature astrocytes.
"	sample_types[0].cell_type_term	sample_types	sample_types[0]			neuron	CL:0000540	neuron		"{""preferred_term"": ""neuron"", ""term"": {""id"": ""CL:0000540"", ""label"": ""neuron""}}"																											
6194	6845	293	Salla Disease	Salla_Disease.yaml	datasets	0		"Transcriptomic analysis of iPSC-derived neural cell types (radial glial cells, astrocytes, neurons) from FSASD patients and healthy controls. Identifies dysregulated glycosphingolipid metabolism genes, elevated lysosomal glycohydrolase activities, and differential expression patterns in mature astrocytes.
"	sample_types[1]	sample_types	sample_types			Astrocyte				"{""cell_type_term"": {""preferred_term"": ""astrocyte"", ""term"": {""id"": ""CL:0000127"", ""label"": ""astrocyte""}}, ""preferred_term"": ""Astrocyte""}"																											
6195	6845	293	Salla Disease	Salla_Disease.yaml	datasets	0		"Transcriptomic analysis of iPSC-derived neural cell types (radial glial cells, astrocytes, neurons) from FSASD patients and healthy controls. Identifies dysregulated glycosphingolipid metabolism genes, elevated lysosomal glycohydrolase activities, and differential expression patterns in mature astrocytes.
"	sample_types[1].cell_type_term	sample_types	sample_types[1]			astrocyte	CL:0000127	astrocyte		"{""preferred_term"": ""astrocyte"", ""term"": {""id"": ""CL:0000127"", ""label"": ""astrocyte""}}"																											
6196	6845	293	Salla Disease	Salla_Disease.yaml	datasets	0		"Transcriptomic analysis of iPSC-derived neural cell types (radial glial cells, astrocytes, neurons) from FSASD patients and healthy controls. Identifies dysregulated glycosphingolipid metabolism genes, elevated lysosomal glycohydrolase activities, and differential expression patterns in mature astrocytes.
"	genes[0]	genes	genes			SLC17A5	hgnc:10933	SLC17A5		"{""preferred_term"": ""SLC17A5"", ""term"": {""id"": ""hgnc:10933"", ""label"": ""SLC17A5""}}"																											
6286	6953	298	Scimitar Syndrome	Scimitar_Syndrome.yaml	datasets	0		Microarray analysis of circular RNA expression in plasma from 8 children with pulmonary arterial hypertension secondary to congenital heart disease compared to 5 controls without PAH. Identifies differentially expressed circRNAs that may serve as biomarkers for PAH-CHD.	organism	organism	$		Microarray analysis of circular RNA expression in plasma from 8 children with pulmonary arterial hypertension secondary to congenital heart disease compared to 5 controls without PAH. Identifies differentially expressed circRNAs that may serve as biomarkers for PAH-CHD.	human	NCBITaxon:9606	Homo sapiens		"{""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}"																											
6393	7053	304	Shigellosis	Shigellosis.yaml	datasets	0		Gene expression profiling of macrophage-mediated immune response to Shigella infection. Characterizes the role of macrophage-derived IL-12 and IFN-γ in controlling bacterial survival in intestinal epithelial cells during early shigellosis infection.	organism	organism	$		Gene expression profiling of macrophage-mediated immune response to Shigella infection. Characterizes the role of macrophage-derived IL-12 and IFN-γ in controlling bacterial survival in intestinal epithelial cells during early shigellosis infection.	Homo sapiens	NCBITaxon:9606	Homo sapiens		"{""preferred_term"": ""Homo sapiens"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}"																											
6394	7053	304	Shigellosis	Shigellosis.yaml	datasets	0		Gene expression profiling of macrophage-mediated immune response to Shigella infection. Characterizes the role of macrophage-derived IL-12 and IFN-γ in controlling bacterial survival in intestinal epithelial cells during early shigellosis infection.	sample_types[0]	sample_types	sample_types			macrophage	CL:0000235	macrophage		"{""preferred_term"": ""macrophage"", ""term"": {""id"": ""CL:0000235"", ""label"": ""macrophage""}}"																											
6395	7053	304	Shigellosis	Shigellosis.yaml	datasets	0		Gene expression profiling of macrophage-mediated immune response to Shigella infection. Characterizes the role of macrophage-derived IL-12 and IFN-γ in controlling bacterial survival in intestinal epithelial cells during early shigellosis infection.	sample_types[1]	sample_types	sample_types			intestinal epithelial cell	CL:0002669	intestinal epithelial cell		"{""preferred_term"": ""intestinal epithelial cell"", ""term"": {""id"": ""CL:0002669"", ""label"": ""intestinal epithelial cell""}}"																											
6396	7054	304	Shigellosis	Shigellosis.yaml	datasets	1		Transcriptomics study using intestinal organoid model to characterize Shigella colonization mechanisms and host epithelial cell responses at the molecular level. Provides genome-wide insights into pathogen-host interactions during infection.	organism	organism	$		Transcriptomics study using intestinal organoid model to characterize Shigella colonization mechanisms and host epithelial cell responses at the molecular level. Provides genome-wide insights into pathogen-host interactions during infection.	Homo sapiens	NCBITaxon:9606	Homo sapiens		"{""preferred_term"": ""Homo sapiens"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}"																											
6397	7054	304	Shigellosis	Shigellosis.yaml	datasets	1		Transcriptomics study using intestinal organoid model to characterize Shigella colonization mechanisms and host epithelial cell responses at the molecular level. Provides genome-wide insights into pathogen-host interactions during infection.	sample_types[0]	sample_types	sample_types			intestinal epithelial cell	CL:0002669	intestinal epithelial cell		"{""preferred_term"": ""intestinal epithelial cell"", ""term"": {""id"": ""CL:0002669"", ""label"": ""intestinal epithelial cell""}}"																											
6398	7055	304	Shigellosis	Shigellosis.yaml	datasets	2		Gene expression analysis of Shigella flexneri during infection of human intestinal epithelial cells (Henle-407). Tracks bacterial and host transcriptional changes during acute infection providing molecular insights into pathogenic mechanisms.	organism	organism	$		Gene expression analysis of Shigella flexneri during infection of human intestinal epithelial cells (Henle-407). Tracks bacterial and host transcriptional changes during acute infection providing molecular insights into pathogenic mechanisms.	Homo sapiens	NCBITaxon:9606	Homo sapiens		"{""preferred_term"": ""Homo sapiens"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}"																											
6399	7055	304	Shigellosis	Shigellosis.yaml	datasets	2		Gene expression analysis of Shigella flexneri during infection of human intestinal epithelial cells (Henle-407). Tracks bacterial and host transcriptional changes during acute infection providing molecular insights into pathogenic mechanisms.	sample_types[0]	sample_types	sample_types			intestinal epithelial cell	CL:0002669	intestinal epithelial cell		"{""preferred_term"": ""intestinal epithelial cell"", ""term"": {""id"": ""CL:0002669"", ""label"": ""intestinal epithelial cell""}}"																											
6516	7208	312	Spinal Muscular Atrophy	Spinal_Muscular_Atrophy.yaml	datasets	0		RNA-seq profiling of mouse embryonic stem cell-derived motor neurons from SMA model and control lines.	organism	organism	$		RNA-seq profiling of mouse embryonic stem cell-derived motor neurons from SMA model and control lines.	mouse	NCBITaxon:10090	Mus musculus		"{""preferred_term"": ""mouse"", ""term"": {""id"": ""NCBITaxon:10090"", ""label"": ""Mus musculus""}}"																											
6517	7208	312	Spinal Muscular Atrophy	Spinal_Muscular_Atrophy.yaml	datasets	0		RNA-seq profiling of mouse embryonic stem cell-derived motor neurons from SMA model and control lines.	sample_types[0]	sample_types	sample_types			motor neuron				"{""cell_type_term"": {""preferred_term"": ""motor neuron"", ""term"": {""id"": ""CL:0000100"", ""label"": ""motor neuron""}}, ""preferred_term"": ""motor neuron""}"																											
6518	7208	312	Spinal Muscular Atrophy	Spinal_Muscular_Atrophy.yaml	datasets	0		RNA-seq profiling of mouse embryonic stem cell-derived motor neurons from SMA model and control lines.	sample_types[0].cell_type_term	sample_types	sample_types[0]			motor neuron	CL:0000100	motor neuron		"{""preferred_term"": ""motor neuron"", ""term"": {""id"": ""CL:0000100"", ""label"": ""motor neuron""}}"																											
6717	7440	323	Tetanus	Tetanus.yaml	datasets	0		PBMC RNA-seq comparing transcriptional responses in infants receiving DTP (whole-cell pertussis with diphtheria and tetanus toxoids) versus DTaP primary vaccination.	organism	organism	$		PBMC RNA-seq comparing transcriptional responses in infants receiving DTP (whole-cell pertussis with diphtheria and tetanus toxoids) versus DTaP primary vaccination.	human	NCBITaxon:9606	Homo sapiens		"{""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}"																											
6718	7440	323	Tetanus	Tetanus.yaml	datasets	0		PBMC RNA-seq comparing transcriptional responses in infants receiving DTP (whole-cell pertussis with diphtheria and tetanus toxoids) versus DTaP primary vaccination.	sample_types[0]	sample_types	sample_types			peripheral blood mononuclear cell				"{""preferred_term"": ""peripheral blood mononuclear cell"", ""tissue_term"": {""preferred_term"": ""blood"", ""term"": {""id"": ""UBERON:0000178"", ""label"": ""blood""}}}"																											
6719	7440	323	Tetanus	Tetanus.yaml	datasets	0		PBMC RNA-seq comparing transcriptional responses in infants receiving DTP (whole-cell pertussis with diphtheria and tetanus toxoids) versus DTaP primary vaccination.	sample_types[0].tissue_term	sample_types	sample_types[0]			blood	UBERON:0000178	blood		"{""preferred_term"": ""blood"", ""term"": {""id"": ""UBERON:0000178"", ""label"": ""blood""}}"																											
6720	7441	323	Tetanus	Tetanus.yaml	datasets	1		Bulk RNA-seq from healthy adult whole blood samples used as baseline controls for vaccine response comparisons.	organism	organism	$		Bulk RNA-seq from healthy adult whole blood samples used as baseline controls for vaccine response comparisons.	human	NCBITaxon:9606	Homo sapiens		"{""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}"																											
6721	7441	323	Tetanus	Tetanus.yaml	datasets	1		Bulk RNA-seq from healthy adult whole blood samples used as baseline controls for vaccine response comparisons.	sample_types[0]	sample_types	sample_types			whole blood				"{""preferred_term"": ""whole blood"", ""tissue_term"": {""preferred_term"": ""blood"", ""term"": {""id"": ""UBERON:0000178"", ""label"": ""blood""}}}"																											
6722	7441	323	Tetanus	Tetanus.yaml	datasets	1		Bulk RNA-seq from healthy adult whole blood samples used as baseline controls for vaccine response comparisons.	sample_types[0].tissue_term	sample_types	sample_types[0]			blood	UBERON:0000178	blood		"{""preferred_term"": ""blood"", ""term"": {""id"": ""UBERON:0000178"", ""label"": ""blood""}}"																											
6890	7607	332	Type 2 Diabetes Mellitus	Type_2_Diabetes_Mellitus.yaml	datasets	0		Shotgun metagenomics from 40 individuals in a randomized, placebo-controlled, double-blind type 2 diabetes study. Samples at baseline and after 4 months of metformin treatment to assess drug-microbiome interactions.	organism	organism	$		Shotgun metagenomics from 40 individuals in a randomized, placebo-controlled, double-blind type 2 diabetes study. Samples at baseline and after 4 months of metformin treatment to assess drug-microbiome interactions.	human gut metagenome	NCBITaxon:408170	human gut metagenome		"{""preferred_term"": ""human gut metagenome"", ""term"": {""id"": ""NCBITaxon:408170"", ""label"": ""human gut metagenome""}}"																											
6891	7607	332	Type 2 Diabetes Mellitus	Type_2_Diabetes_Mellitus.yaml	datasets	0		Shotgun metagenomics from 40 individuals in a randomized, placebo-controlled, double-blind type 2 diabetes study. Samples at baseline and after 4 months of metformin treatment to assess drug-microbiome interactions.	sample_types[0]	sample_types	sample_types			fecal sample				"{""preferred_term"": ""fecal sample"", ""tissue_term"": {""preferred_term"": ""feces"", ""term"": {""id"": ""UBERON:0001988"", ""label"": ""feces""}}}"																											
6892	7607	332	Type 2 Diabetes Mellitus	Type_2_Diabetes_Mellitus.yaml	datasets	0		Shotgun metagenomics from 40 individuals in a randomized, placebo-controlled, double-blind type 2 diabetes study. Samples at baseline and after 4 months of metformin treatment to assess drug-microbiome interactions.	sample_types[0].tissue_term	sample_types	sample_types[0]			feces	UBERON:0001988	feces		"{""preferred_term"": ""feces"", ""term"": {""id"": ""UBERON:0001988"", ""label"": ""feces""}}"																											
6893	7608	332	Type 2 Diabetes Mellitus	Type_2_Diabetes_Mellitus.yaml	datasets	1		16S rRNA gene sequencing of gut microbiome profiles from type 2 diabetes patients and controls in urban African populations, examining geographic and dietary influences on diabetes-associated microbiome signatures.	organism	organism	$		16S rRNA gene sequencing of gut microbiome profiles from type 2 diabetes patients and controls in urban African populations, examining geographic and dietary influences on diabetes-associated microbiome signatures.	human gut metagenome	NCBITaxon:408170	human gut metagenome		"{""preferred_term"": ""human gut metagenome"", ""term"": {""id"": ""NCBITaxon:408170"", ""label"": ""human gut metagenome""}}"																											
6894	7608	332	Type 2 Diabetes Mellitus	Type_2_Diabetes_Mellitus.yaml	datasets	1		16S rRNA gene sequencing of gut microbiome profiles from type 2 diabetes patients and controls in urban African populations, examining geographic and dietary influences on diabetes-associated microbiome signatures.	sample_types[0]	sample_types	sample_types			fecal sample				"{""preferred_term"": ""fecal sample"", ""tissue_term"": {""preferred_term"": ""feces"", ""term"": {""id"": ""UBERON:0001988"", ""label"": ""feces""}}}"																											
6895	7608	332	Type 2 Diabetes Mellitus	Type_2_Diabetes_Mellitus.yaml	datasets	1		16S rRNA gene sequencing of gut microbiome profiles from type 2 diabetes patients and controls in urban African populations, examining geographic and dietary influences on diabetes-associated microbiome signatures.	sample_types[0].tissue_term	sample_types	sample_types[0]			feces	UBERON:0001988	feces		"{""preferred_term"": ""feces"", ""term"": {""id"": ""UBERON:0001988"", ""label"": ""feces""}}"																											
6896	7609	332	Type 2 Diabetes Mellitus	Type_2_Diabetes_Mellitus.yaml	datasets	2		16S rRNA sequencing of gut microbiota from 60 Pakistani adults comparing obese individuals with type 2 diabetes to healthy controls. V3-V4 hypervariable regions sequenced.	organism	organism	$		16S rRNA sequencing of gut microbiota from 60 Pakistani adults comparing obese individuals with type 2 diabetes to healthy controls. V3-V4 hypervariable regions sequenced.	human gut metagenome	NCBITaxon:408170	human gut metagenome		"{""preferred_term"": ""human gut metagenome"", ""term"": {""id"": ""NCBITaxon:408170"", ""label"": ""human gut metagenome""}}"																											
6897	7609	332	Type 2 Diabetes Mellitus	Type_2_Diabetes_Mellitus.yaml	datasets	2		16S rRNA sequencing of gut microbiota from 60 Pakistani adults comparing obese individuals with type 2 diabetes to healthy controls. V3-V4 hypervariable regions sequenced.	sample_types[0]	sample_types	sample_types			fecal sample				"{""preferred_term"": ""fecal sample"", ""tissue_term"": {""preferred_term"": ""feces"", ""term"": {""id"": ""UBERON:0001988"", ""label"": ""feces""}}}"																											
